lvl3_pcode;lvl3_name;lvl2_pcode;lvl2_name;lvl1_pcode;lvl1_name;week;year;OPD_CONSULT;OPD_CONSULT_c;OPD_M_CASES;OPD_M_CASES_c;IPD_DISCH;IPD_DISCH_c;IPD_M_DISCH;IPD_M_DISCH_c;IPD_M_DEATH;IPD_M_DEATH_c;MOH_CONSULT;MOH_CONSULT_c;MOH_M_CASES;MOH_M_CASES_c
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;26;2019;6;214;1;1;3;3;3;3;1;1;6;6;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;27;2018;1;215;7;7;4;7;1;1;1;1;15;15;5;12
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;28;2018;4;219;8;8;3;3;0;0;4;4;7;7;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;29;2018;5;224;6;6;5;5;0;0;5;5;4;11;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;30;2018;7;231;9;9;4;4;5;5;3;3;5;5;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;31;2018;13;244;4;4;0;0;4;4;3;3;2;2;4;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;32;2018;14;258;0;0;0;0;3;3;0;3;9;9;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;33;2018;3;261;10;10;2;2;2;2;3;3;2;2;9;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;34;2018;11;272;4;4;3;3;1;1;0;0;4;4;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;35;2018;14;286;2;2;2;2;4;4;1;1;6;6;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;36;2018;7;293;7;7;5;5;5;5;0;0;5;5;9;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;37;2018;4;297;6;6;0;0;3;3;4;4;8;8;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;38;2018;9;306;4;4;5;5;3;3;4;4;12;20;9;13
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;39;2018;9;315;10;10;4;4;3;3;0;0;11;31;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;40;2018;3;318;4;4;2;2;4;4;1;1;13;13;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;41;2018;10;328;9;9;3;3;2;2;4;4;13;13;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;42;2018;5;333;0;0;0;0;4;4;1;1;8;8;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;43;2018;2;335;5;5;5;5;4;4;2;2;14;22;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;44;2018;2;337;2;2;4;4;2;2;0;0;11;11;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;45;2018;8;345;9;9;4;4;1;1;0;0;5;5;3;11
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;46;2018;9;354;9;9;0;0;5;6;4;4;1;1;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;47;2018;12;366;3;3;5;5;2;2;4;4;4;4;9;14
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;48;2018;12;378;0;0;3;3;0;0;5;5;12;12;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;49;2018;15;393;2;2;4;4;2;2;4;4;12;12;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;50;2018;15;408;10;10;1;1;2;2;0;0;6;18;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;51;2018;10;418;1;1;0;0;5;5;4;4;14;14;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002587;Aire du CSI Guidan Idder;52;2018;5;423;7;7;3;3;2;2;0;0;3;3;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;1;2019;10;10;10;10;0;0;0;0;5;5;3;3;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;2;2019;10;20;6;6;3;3;2;2;4;4;5;5;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;3;2019;6;26;1;1;3;6;3;3;4;8;9;9;7;15
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;4;2019;15;41;8;8;0;0;1;1;2;2;5;5;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;5;2019;0;41;7;7;0;0;2;2;0;2;4;4;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;6;2019;1;42;10;10;3;3;4;4;2;2;14;14;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;7;2019;1;43;8;8;3;3;5;5;2;4;2;2;7;17
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;8;2019;6;49;9;9;0;0;5;5;5;5;13;15;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;9;2019;10;59;6;6;2;2;4;4;0;0;1;1;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;10;2019;15;74;5;5;5;5;3;3;3;3;0;0;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;11;2019;13;87;6;6;2;2;2;2;3;3;7;7;10;20
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;12;2019;13;100;4;4;2;2;2;2;5;8;4;11;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;13;2019;8;108;7;7;2;2;2;2;0;8;8;19;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;14;2019;7;115;4;4;4;4;2;2;4;4;11;30;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;15;2019;2;117;10;10;1;1;2;2;0;0;15;45;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;16;2019;4;121;4;4;4;4;3;3;1;1;0;0;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;17;2019;3;124;7;7;3;3;5;5;5;5;14;14;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;18;2019;6;130;5;5;0;0;4;4;3;3;5;5;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;19;2019;8;138;1;1;1;1;0;0;5;5;5;5;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;20;2019;9;147;8;8;2;2;5;5;3;3;12;12;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;21;2019;7;154;7;7;4;4;2;2;5;5;10;10;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;22;2019;15;169;9;9;3;3;0;0;5;5;11;11;0;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;23;2019;1;170;9;9;0;3;5;5;3;3;4;4;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;24;2019;4;174;4;4;1;1;2;2;0;0;1;1;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;25;2019;4;178;1;1;5;5;1;1;3;3;10;10;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;26;2019;3;181;6;6;4;4;2;2;5;5;15;15;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;27;2018;4;185;6;6;0;0;0;2;4;4;7;7;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;28;2018;3;188;8;8;5;5;4;4;2;2;9;9;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;29;2018;14;202;9;9;1;1;4;4;4;4;14;23;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;30;2018;13;215;5;5;5;5;5;5;1;1;13;13;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;31;2018;0;215;2;2;1;1;4;4;4;4;5;5;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;32;2018;14;229;6;6;3;3;4;4;4;4;9;14;10;12
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;33;2018;11;240;2;2;5;5;3;3;0;0;2;2;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;34;2018;15;255;4;4;5;5;2;2;5;5;4;4;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;35;2018;8;263;1;1;2;2;2;2;4;4;2;6;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;36;2018;2;265;10;10;0;0;4;4;4;4;12;12;8;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;37;2018;2;267;4;4;1;1;1;1;4;4;15;15;5;15
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;38;2018;2;269;6;6;4;4;3;3;4;4;14;14;10;25
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;39;2018;9;278;1;1;2;2;0;0;0;0;5;5;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;40;2018;0;278;0;0;5;5;3;3;0;0;11;11;0;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;41;2018;5;283;0;0;3;3;3;6;3;3;7;18;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;42;2018;15;298;1;1;4;7;1;1;3;3;9;9;9;16
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;43;2018;14;312;7;7;5;5;0;0;5;5;14;14;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;44;2018;14;326;6;6;5;5;0;0;5;10;5;19;1;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;45;2018;10;336;10;10;1;1;4;4;3;3;9;9;9;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;46;2018;0;336;3;3;2;2;2;2;1;1;10;10;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;47;2018;15;351;1;1;2;2;2;2;1;2;3;13;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;48;2018;7;358;7;7;3;3;2;2;0;0;9;22;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;49;2018;12;370;3;3;3;3;5;5;0;0;15;15;3;11
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;50;2018;4;374;3;3;2;2;2;7;1;1;1;1;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;51;2018;10;384;5;5;4;6;0;0;4;4;13;13;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002588;Aire du CSI Malbaza;52;2018;14;398;1;1;3;9;0;0;0;0;15;28;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;1;2019;2;2;10;10;0;0;0;0;2;2;7;35;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;2;2019;5;7;4;4;4;4;4;4;0;0;5;5;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;3;2019;8;15;6;6;0;0;0;0;2;2;0;0;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;4;2019;10;25;7;7;1;1;1;1;1;1;10;10;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;5;2019;9;34;4;4;3;3;4;4;1;1;6;6;10;18
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;6;2019;13;47;5;5;0;0;2;2;4;4;8;8;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;7;2019;2;49;8;8;2;2;3;3;4;4;15;15;6;16
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;8;2019;11;60;2;2;1;1;2;2;1;1;10;10;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;9;2019;14;74;0;0;1;1;0;0;1;2;12;12;3;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;10;2019;14;88;6;6;4;4;4;4;0;0;14;14;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;11;2019;2;90;10;10;0;0;2;2;0;0;4;4;3;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;12;2019;7;97;3;3;3;3;5;5;0;0;11;11;10;20
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;13;2019;7;104;3;3;2;5;2;7;2;2;14;14;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;14;2019;0;104;5;5;0;5;2;2;0;0;13;27;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;15;2019;11;115;1;1;5;5;5;5;3;3;4;4;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;16;2019;0;115;7;7;0;0;2;2;5;5;6;6;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;17;2019;11;126;8;8;4;4;3;3;5;5;5;5;4;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;18;2019;14;140;5;5;4;4;5;5;3;8;13;13;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;19;2019;8;148;4;4;0;0;3;3;5;5;4;4;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;20;2019;15;163;9;9;1;1;3;3;2;2;9;13;9;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;21;2019;8;171;9;9;0;0;3;6;1;1;5;18;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;22;2019;10;181;1;1;1;1;3;3;4;4;15;33;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;23;2019;3;184;0;0;0;0;5;5;4;4;1;1;1;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;24;2019;12;196;3;3;1;1;4;4;3;3;0;0;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;25;2019;0;196;3;3;3;3;3;7;2;2;13;13;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;26;2019;2;198;6;6;2;2;5;5;4;4;4;4;9;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;27;2018;14;212;1;1;5;5;1;1;3;3;14;14;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;28;2018;6;218;9;9;0;0;3;3;1;1;8;8;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;29;2018;0;218;9;9;0;0;1;4;3;4;6;6;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;30;2018;1;219;1;1;4;4;2;2;5;5;10;10;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;31;2018;10;229;0;0;5;5;2;2;4;4;9;19;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;32;2018;13;242;3;3;5;5;3;3;1;5;0;0;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;33;2018;1;243;0;0;4;4;0;0;5;5;2;2;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;34;2018;8;251;3;3;2;2;1;1;3;3;13;13;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;35;2018;11;262;6;6;5;5;3;3;1;1;14;14;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;36;2018;7;269;10;10;2;2;5;5;2;2;8;8;9;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;37;2018;4;273;2;2;5;5;1;1;5;5;2;2;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;38;2018;14;287;8;8;3;3;3;3;1;1;15;15;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;39;2018;6;293;1;1;1;1;1;1;1;1;3;3;6;13
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;40;2018;8;301;0;0;0;1;5;5;4;4;4;4;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;41;2018;12;313;7;7;1;1;2;2;4;4;2;2;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;42;2018;7;320;10;10;4;4;0;0;3;3;5;5;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;43;2018;3;323;8;8;4;4;4;4;5;8;11;11;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;44;2018;12;335;0;0;3;3;0;0;1;1;2;2;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;45;2018;15;350;7;7;5;5;2;2;3;3;13;13;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;46;2018;5;355;4;4;3;3;4;4;1;1;12;12;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;47;2018;14;369;0;0;0;0;3;3;5;5;15;15;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;48;2018;9;378;9;9;4;4;3;3;2;2;14;29;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;49;2018;6;384;10;10;0;0;0;0;0;0;12;12;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;50;2018;7;391;1;1;1;1;4;4;5;5;0;0;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;51;2018;7;398;5;5;1;1;4;4;0;5;4;4;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002589;Aire du CSI Kaoura Alhassan;52;2018;3;401;9;9;3;4;5;5;3;3;0;0;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;1;2019;8;8;6;6;4;4;4;4;3;3;9;9;3;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;2;2019;9;17;1;1;1;1;1;1;1;1;12;12;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;3;2019;14;31;2;2;4;4;0;0;5;5;2;2;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;4;2019;12;43;4;4;2;2;3;3;3;3;15;15;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;5;2019;0;43;5;5;1;1;4;4;0;0;13;13;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;6;2019;2;45;1;1;0;0;1;1;3;3;11;11;9;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;7;2019;6;51;10;10;1;1;0;0;2;2;11;11;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;8;2019;9;60;3;3;0;0;0;0;4;4;12;23;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;9;2019;3;63;5;5;4;4;2;2;0;0;4;4;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;10;2019;15;78;7;7;4;4;3;3;4;4;9;9;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;11;2019;9;87;2;2;3;3;2;2;4;4;0;0;1;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;12;2019;11;98;0;0;4;4;4;4;3;3;14;14;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;13;2019;15;113;10;10;5;5;5;5;1;1;7;7;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;14;2019;10;123;7;7;1;1;4;4;2;2;11;11;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;15;2019;7;130;8;8;2;2;5;5;5;5;15;15;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;16;2019;11;141;3;3;3;3;4;4;1;1;11;11;10;10
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;17;2019;2;143;4;4;5;5;0;0;5;5;6;6;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;18;2019;13;156;5;5;3;3;5;5;2;2;7;7;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;19;2019;15;171;1;1;2;2;0;0;4;4;10;10;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;20;2019;6;177;5;5;0;0;2;2;3;3;13;13;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;21;2019;14;191;1;1;3;3;0;0;0;0;1;1;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;22;2019;6;197;6;6;1;1;3;3;3;3;0;0;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;23;2019;1;198;10;10;0;0;2;2;2;2;7;7;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;24;2019;1;199;1;1;4;4;2;2;0;0;10;17;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;25;2019;11;210;8;8;0;0;3;3;5;5;4;4;7;7
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;26;2019;13;223;5;5;2;2;2;2;4;4;4;4;0;0
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;27;2018;8;231;2;2;1;1;4;4;1;1;4;4;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;28;2018;6;237;3;3;3;4;2;2;1;1;9;9;10;13
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;29;2018;12;249;10;10;1;1;5;5;3;3;9;9;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;30;2018;7;256;6;6;3;3;4;4;5;5;8;8;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;31;2018;1;257;1;1;0;0;4;4;5;5;5;13;7;9
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;32;2018;14;271;1;1;0;0;0;4;4;9;12;12;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;33;2018;11;282;8;8;1;1;4;4;0;0;10;10;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;34;2018;8;290;2;2;0;0;5;5;0;0;9;9;7;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;35;2018;14;304;10;10;0;0;1;1;5;5;15;15;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;36;2018;11;315;5;5;3;3;5;5;2;2;5;5;1;1
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;37;2018;2;317;6;6;1;1;5;5;4;4;12;17;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;38;2018;8;325;2;2;2;2;0;0;1;1;2;2;3;3
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;39;2018;12;337;8;8;0;0;5;5;4;4;11;11;8;8
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;40;2018;1;338;7;7;4;4;3;3;2;2;4;4;5;5
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;41;2018;4;342;6;6;1;1;1;1;3;3;14;14;2;2
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;42;2018;2;344;1;1;2;2;1;1;4;4;3;17;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;43;2018;3;347;2;2;4;4;4;4;5;5;13;13;4;4
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;44;2018;5;352;0;0;1;1;4;4;2;2;14;27;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;45;2018;9;361;10;10;4;4;4;4;3;3;4;31;6;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;46;2018;4;365;5;5;3;3;2;2;3;3;6;6;0;6
ner003005;tahoua;ner002048;Birni N'Konni;ner002590;Aire du CSI Tchouroutt;47;2018;5;370;0;0;1;1;4;4;5;5;1;1;10;10
